press_id,press_model,cycle_index,ts_start,shift,glue_type,wood_species,wood_moisture_pct,charge_thickness_mm,charge_area_m2,cycle_duration_min,n_activations,t_hf_total_min,u_anode_v_mean,u_anode_v_std,i_anode_a_mean,i_anode_a_max,p_anode_kw,i_prim_rms_a,cos_phi,u_ripple_v,i_inrush_peak_a_max,t_inrush_ms_mean,i2t_cycle_a2s,i2t_cum_a2s,t_hall_c,t_cabinet_c,t_fuse_holder_c,dt_fuse_cabinet_k,r_fuse_est_mohm,press_hours_total,hydraulic_pressure_bar,glue_batch_id,fuse_blown,damage_true,rul_cycles,blow_within_5,censored,split
P03,HFP-3200,27,2025-04-11 22:53,N,PVAc_D4,Esche,9.39,25.0,2.158,61.2,2,11.22,7009.7,13.22,6.86,6.89,48.09,84.47,0.913,62.82,808.4,17.97,7493.4,227704.5,18.87,28.64,34.5,5.87,0.9687,11374.7,178.3,B2210,0,0.51585,20,0,0,test
P03,HFP-3200,28,2025-04-12 00:14,N,PUR,Buche,12.59,22.0,2.242,65.3,3,13.71,6991.0,6.5,7.045,7.074,49.25,88.31,0.8944,69.61,876.0,15.92,10255.6,237960.1,17.73,26.26,35.89,9.63,0.9671,11375.8,188.3,B2035,0,0.54052,19,0,0,test
P03,HFP-3200,29,2025-04-12 01:41,N,PUR,Fichte,10.9,30.0,2.346,72.5,3,17.86,6985.4,5.81,7.011,7.038,48.98,86.03,0.913,65.46,779.1,19.44,11288.6,249248.7,17.28,27.36,33.84,6.48,0.7828,11377.0,175.8,B7452,0,0.56779,18,0,0,test
P03,HFP-3200,30,2025-04-12 03:05,N,PUR,Eiche,10.26,38.0,1.776,75.0,3,20.2,6997.3,10.55,6.93,6.955,48.49,85.89,0.9055,62.46,776.8,20.34,11561.2,260809.9,16.06,25.87,34.33,8.46,0.7245,11378.2,180.5,B1896,0,0.59421,17,0,0,test
P03,HFP-3200,31,2025-04-12 04:32,N,PVAc_D3,Eiche,9.25,22.0,2.074,59.4,2,12.55,6974.7,10.89,6.899,6.929,48.12,84.5,0.9132,65.81,874.8,18.53,8957.9,269767.7,15.27,23.02,34.28,11.25,0.6176,11379.2,176.9,B4744,0,0.61795,16,0,0,test
P03,HFP-3200,32,2025-04-12 05:46,N,PVAc_D3,Buche,12.53,38.0,2.582,75.0,2,15.47,6990.2,7.43,7.107,7.153,49.68,87.31,0.9125,63.9,891.0,15.13,7589.3,277357.0,16.73,27.41,37.22,9.81,0.9152,11380.5,182.2,B5301,0,0.63835,15,0,0,test
P03,HFP-3200,33,2025-04-12 07:10,F,PUR,Eiche,7.8,30.0,2.467,71.0,3,16.81,6981.0,8.11,6.86,6.89,47.89,83.06,0.9246,59.22,794.4,14.98,8928.8,286285.8,18.72,26.18,35.27,9.09,0.8105,11381.6,176.9,B6717,0,0.65787,14,0,0,test
P03,HFP-3200,34,2025-04-12 08:33,F,PVAc_D4,Eiche,13.14,25.0,2.234,63.9,2,12.57,6981.8,7.81,7.091,7.123,49.51,87.84,0.9038,56.97,845.1,15.26,7112.2,293398.0,19.36,27.07,34.82,7.75,0.6551,11382.7,177.0,B8103,0,0.67498,13,0,0,test
P03,HFP-3200,35,2025-04-12 09:58,F,PVAc_D3,Fichte,11.06,25.0,2.362,60.5,3,13.9,6982.5,11.28,7.005,7.037,48.92,86.6,0.9058,71.56,848.9,18.57,11838.2,305236.2,17.74,26.09,37.73,11.64,0.7771,11383.7,167.3,B9586,0,0.70195,12,0,0,test
P03,HFP-3200,36,2025-04-12 11:08,F,PVAc_D3,Eiche,8.1,18.0,2.25,54.5,2,11.1,6977.9,4.9,6.859,6.875,47.86,84.57,0.9076,60.43,865.3,18.7,8920.2,314156.4,20.24,29.11,39.11,10.0,0.9154,11384.6,169.1,B3949,0,0.72362,11,0,0,test
P03,HFP-3200,37,2025-04-12 12:11,F,PUR,Eiche,10.93,30.0,2.194,68.1,2,16.89,6979.2,9.74,6.985,7.024,48.75,86.37,0.9052,58.69,875.8,17.07,8424.9,322581.3,21.74,30.15,40.67,10.52,1.1043,11385.8,179.7,B7388,0,0.74365,10,0,0,test
P03,HFP-3200,38,2025-04-12 13:34,F,PVAc_D4,Esche,10.44,38.0,2.056,68.0,3,15.31,6983.8,5.22,6.917,6.925,48.31,85.83,0.9026,57.98,835.9,18.43,11773.5,334354.8,20.68,28.3,40.61,12.3,0.9058,11386.9,183.2,B1793,0,0.773,9,0,0,test
P03,HFP-3200,39,2025-04-12 14:56,S,PVAc_D3,Eiche,10.62,25.0,2.919,56.8,3,12.37,6991.0,5.53,6.999,7.036,48.93,87.43,0.8975,68.98,881.4,18.58,12112.5,346467.3,22.62,32.01,43.72,11.71,0.8936,11387.8,174.4,B2318,0,0.80386,8,0,0,test
P03,HFP-3200,40,2025-04-12 16:09,S,PVAc_D3,Buche,11.16,25.0,2.134,60.9,2,11.81,6980.7,7.29,6.979,6.983,48.72,85.87,0.9098,65.12,924.1,16.45,7547.1,354014.3,21.72,31.09,42.65,11.56,0.9392,11388.8,175.8,B3727,0,0.82202,7,0,0,test
P03,HFP-3200,41,2025-04-12 17:23,S,PVAc_D4,Fichte,9.87,38.0,2.572,75.0,3,16.49,6998.3,10.23,6.917,6.937,48.41,85.91,0.9037,64.21,906.0,16.09,10598.0,364612.3,20.94,30.16,44.06,13.9,1.0667,11390.1,175.3,B9936,0,0.84375,6,0,0,test
P03,HFP-3200,42,2025-04-12 18:48,S,PVAc_D3,Buche,10.18,25.0,2.476,57.9,3,11.69,6981.0,9.97,6.959,6.978,48.58,85.86,0.9075,68.57,911.4,19.02,14060.9,378673.2,21.85,28.77,44.38,15.61,0.9351,11391.1,190.3,B5656,0,0.8806,5,0,0,test
P03,HFP-3200,43,2025-04-12 20:01,S,PUR,Esche,8.07,22.0,2.678,62.4,2,14.32,6971.8,11.03,6.824,6.851,47.58,84.24,0.9057,65.54,850.4,15.88,6600.3,385273.6,19.19,28.26,41.79,13.53,0.8235,11392.1,182.3,B6180,0,0.89567,4,1,0,test
P03,HFP-3200,44,2025-04-12 21:25,S,PUR,Buche,11.06,25.0,1.719,61.7,3,18.19,6988.7,6.51,7.016,7.03,49.03,86.14,0.9129,68.11,835.8,18.89,13048.0,398321.6,17.36,25.72,41.49,15.77,0.9411,11393.1,182.7,B3683,0,0.92872,3,1,0,test
P03,HFP-3200,45,2025-04-12 22:48,N,PVAc_D4,Buche,9.63,38.0,2.226,73.3,3,17.09,6999.8,7.83,6.956,6.988,48.69,86.77,0.8999,63.47,914.7,17.66,12264.7,410586.3,18.33,27.76,42.87,15.11,0.8563,11394.4,177.8,B8507,0,0.95428,2,1,0,test
P03,HFP-3200,46,2025-04-13 00:16,N,PUR,Buche,9.22,30.0,2.387,72.2,3,16.51,6967.8,12.45,6.871,6.919,47.88,84.31,0.9107,61.25,894.4,18.76,12686.7,423273.0,18.28,27.08,42.86,15.78,0.9703,11395.6,186.5,B2994,0,0.98284,1,1,0,test
P03,HFP-3200,47,2025-04-13 01:42,N,PUR,Fichte,10.83,18.0,2.516,64.2,2,14.06,6984.6,8.21,7.029,7.082,49.1,88.45,0.8902,64.05,892.8,18.45,8858.7,432131.7,18.09,27.11,42.17,15.06,1.0726,11396.6,167.1,B6118,1,1.0,0,1,0,test
P04,HFP-2400,1,2025-09-13 17:00,S,PVAc_D3,Fichte,11.48,30.0,2.516,61.9,3,13.29,6992.6,10.43,7.01,7.033,49.02,85.15,0.9232,85.55,951.2,16.92,14352.0,14352.0,26.53,39.63,49.13,9.5,0.6614,24166.5,172.6,B9663,0,0.05203,22,0,0,train
P04,HFP-2400,2,2025-09-13 18:12,S,PVAc_D3,Eiche,11.77,22.0,2.315,52.8,2,11.91,7023.2,11.56,7.052,7.074,49.53,86.55,0.9178,85.11,955.7,18.39,9930.2,24282.1,25.38,38.65,49.94,11.3,0.4481,24167.4,189.0,B8892,0,0.08945,21,0,0,train
P04,HFP-2400,3,2025-09-13 19:20,S,PVAc_D3,Fichte,11.36,38.0,2.52,68.4,3,13.73,7005.3,4.0,6.891,6.929,48.28,84.12,0.9204,85.89,997.2,15.92,14154.1,38436.3,25.36,38.2,44.62,6.42,0.5532,24168.5,174.1,B9454,0,0.1363,20,0,0,train
P04,HFP-2400,4,2025-09-13 20:43,S,PUR,Fichte,11.65,38.0,2.088,74.9,3,19.75,7008.4,8.77,6.998,7.026,49.05,86.07,0.9139,75.95,947.6,17.42,13851.2,52287.5,25.2,37.77,51.67,13.9,0.5871,24169.8,184.4,B3815,0,0.18141,19,0,0,train
P04,HFP-2400,5,2025-09-13 22:07,N,PUR,Buche,9.67,18.0,2.043,57.1,2,14.22,7012.0,7.88,6.841,6.862,47.97,84.44,0.9111,80.39,950.6,19.12,10792.6,63080.1,22.61,34.87,47.06,12.19,0.4507,24170.7,178.1,B9759,0,0.21709,18,0,0,train
P04,HFP-2400,6,2025-09-13 23:21,N,PVAc_D4,Fichte,12.13,38.0,2.577,65.2,3,13.6,6974.9,10.95,6.97,6.988,48.61,84.74,0.92,80.99,904.6,17.55,13956.6,77036.6,21.66,37.13,43.78,6.65,0.6767,24171.8,180.7,B4922,0,0.26642,17,0,0,train
P04,HFP-2400,7,2025-09-14 00:37,N,PVAc_D3,Buche,7.8,22.0,1.984,55.4,3,14.17,6983.8,10.28,6.739,6.774,47.06,82.09,0.9195,81.87,946.0,18.51,16271.7,93308.3,22.18,34.92,47.7,12.78,0.8973,24172.7,186.1,B3289,0,0.31997,16,0,0,train
P04,HFP-2400,8,2025-09-14 01:51,N,PVAc_D3,Esche,13.6,18.0,2.26,48.8,2,10.16,7018.3,7.21,7.094,7.135,49.79,86.54,0.9227,86.58,923.4,18.68,9813.4,103121.7,20.42,33.46,43.15,9.69,0.7401,24173.5,172.9,B7114,0,0.35418,15,0,0,train
P04,HFP-2400,9,2025-09-14 02:55,N,PVAc_D4,Buche,9.5,22.0,2.708,58.1,3,13.0,6983.9,12.14,6.821,6.84,47.64,83.56,0.9143,85.09,978.9,17.78,15807.4,118929.0,21.59,35.6,44.09,8.49,0.8632,24174.5,165.3,B8071,0,0.40835,14,0,0,train
P04,HFP-2400,10,2025-09-14 04:03,N,PVAc_D4,Esche,9.8,18.0,2.238,55.7,2,10.02,7000.5,7.0,6.896,6.897,48.27,84.07,0.9209,84.54,992.2,19.07,11736.8,130665.8,21.47,35.72,50.87,15.15,0.6089,24175.4,173.8,B1970,0,0.45012,13,0,0,train
P04,HFP-2400,11,2025-09-14 05:16,N,PVAc_D3,Eiche,10.46,30.0,2.606,62.8,2,14.95,7023.9,10.99,6.872,6.908,48.27,85.21,0.9085,81.03,972.6,17.5,9911.4,140577.2,21.39,35.59,48.11,12.52,0.6,24176.5,183.1,B9505,0,0.48555,12,0,0,train
P04,HFP-2400,12,2025-09-14 06:41,F,PVAc_D3,Eiche,10.86,38.0,2.02,70.1,3,15.92,6990.9,8.8,6.911,6.931,48.32,85.11,0.9104,87.14,1004.8,18.59,15407.5,155984.7,22.55,34.51,47.77,13.26,0.6046,24177.6,171.9,B8396,0,0.53606,11,0,0,train
P04,HFP-2400,13,2025-09-14 08:00,F,PUR,Buche,8.91,38.0,2.446,72.5,3,17.62,6992.8,9.76,6.791,6.818,47.49,83.57,0.9114,85.23,1003.2,18.7,16841.0,172825.7,24.97,37.78,49.57,11.79,0.7426,24178.9,164.2,B9017,0,0.59434,10,0,0,train
P04,HFP-2400,14,2025-09-14 09:25,F,PUR,Eiche,11.67,22.0,2.336,62.4,2,15.24,7008.8,12.03,7.0,7.01,49.06,85.68,0.9183,85.16,1070.9,14.94,9885.8,182711.5,22.46,35.58,48.09,12.5,0.7318,24179.9,175.4,B6232,0,0.62711,9,0,0,train
P04,HFP-2400,15,2025-09-14 10:48,F,PUR,Eiche,11.31,38.0,3.021,75.0,2,18.6,7028.6,8.04,6.959,6.984,48.92,84.96,0.9233,85.46,959.5,17.3,10263.0,192974.5,25.46,38.23,53.07,14.85,0.8766,24181.1,173.8,B1776,0,0.66375,8,0,0,train
P04,HFP-2400,16,2025-09-14 12:15,F,PVAc_D3,Fichte,8.29,38.0,1.982,71.1,2,14.3,7008.7,8.58,6.795,6.819,47.63,83.59,0.9137,91.59,1003.2,18.33,11411.7,204386.1,26.23,39.11,57.5,18.39,0.7744,24182.3,180.7,B4274,0,0.69936,7,0,0,train
P04,HFP-2400,17,2025-09-14 13:36,F,PUR,Esche,7.8,22.0,2.121,56.0,3,14.06,7007.5,7.37,6.797,6.82,47.63,84.03,0.9091,83.93,1040.0,18.14,16800.1,221186.2,25.88,39.31,49.24,9.93,0.9493,24183.3,172.4,B1442,0,0.75516,6,0,0,train
P04,HFP-2400,18,2025-09-14 14:50,S,PVAc_D3,Esche,12.76,30.0,2.251,63.8,3,12.16,7008.4,8.55,6.994,7.011,49.02,85.09,0.9239,83.27,1064.5,19.05,16964.4,238150.6,26.51,37.55,55.99,18.44,0.7111,24184.3,163.1,B2485,0,0.81341,5,0,0,train
P04,HFP-2400,19,2025-09-14 16:14,S,PVAc_D3,Fichte,8.89,18.0,2.164,53.3,2,11.01,6997.9,4.66,6.755,6.797,47.27,82.61,0.9176,80.19,1000.7,19.04,11971.1,250121.7,24.85,39.41,57.73,18.33,0.615,24185.2,167.6,B5539,0,0.8606,4,1,0,train
P04,HFP-2400,20,2025-09-14 17:17,S,PUR,Fichte,9.79,22.0,2.547,59.7,3,14.1,7002.9,5.38,6.92,6.94,48.46,85.01,0.9143,88.17,990.6,14.58,13006.0,263127.7,24.52,39.31,64.7,25.39,0.8638,24186.2,179.6,B5020,0,0.90339,3,1,0,train
P04,HFP-2400,21,2025-09-14 18:27,S,PUR,Eiche,9.96,30.0,2.397,69.4,3,19.71,7008.2,2.77,6.93,6.932,48.57,84.48,0.922,87.31,998.8,16.81,14685.7,277813.4,23.62,36.76,55.84,19.08,1.0159,24187.4,192.7,B5388,0,0.94967,2,1,0,train
P04,HFP-2400,22,2025-09-14 19:55,S,PVAc_D4,Fichte,11.29,22.0,2.56,52.8,2,10.72,7010.3,7.76,6.932,6.98,48.59,85.39,0.9127,84.03,1066.2,19.67,12193.9,290007.3,25.5,37.59,60.12,22.53,0.8855,24188.2,186.6,B8039,0,0.99963,1,1,0,train
P04,HFP-2400,23,2025-09-14 21:00,S,PVAc_D4,Esche,12.74,18.0,2.257,54.3,2,10.48,7007.9,8.38,7.034,7.07,49.29,87.01,0.9085,89.56,1012.6,14.27,8698.1,298705.4,22.57,34.33,56.56,22.23,0.6766,24189.2,182.1,B2077,1,1.0,0,1,0,train
P05,HFP-3200,1,2025-07-25 18:00,S,PVAc_D4,Buche,11.46,38.0,2.519,75.0,3,16.39,7012.5,4.06,6.903,6.944,48.41,85.54,0.9076,56.99,875.7,19.55,13516.6,13516.6,27.5,40.43,40.19,-0.24,0.5474,28616.5,179.6,B1484,0,0.03428,32,0,0,train
P05,HFP-3200,2,2025-07-25 19:27,S,PUR,Fichte,9.33,25.0,1.55,57.6,3,16.23,6991.9,9.76,6.813,6.821,47.63,83.82,0.9114,59.38,999.9,17.95,13393.9,26910.4,28.19,41.1,44.09,2.99,0.4003,28617.5,175.5,B4230,0,0.0679,31,0,0,train
P05,HFP-3200,3,2025-07-25 20:41,S,PVAc_D4,Buche,8.2,25.0,2.071,65.3,2,12.51,6989.1,8.53,6.7,6.716,46.83,81.28,0.924,59.26,905.0,20.04,10084.1,36994.5,28.39,40.5,40.81,0.31,0.6949,28618.5,176.4,B5144,0,0.09358,30,0,0,train
P05,HFP-3200,4,2025-07-25 21:56,S,PVAc_D4,Buche,9.85,38.0,2.263,71.0,3,15.46,7014.7,10.85,6.824,6.857,47.87,83.12,0.9235,59.08,871.6,16.43,11274.3,48268.8,26.18,36.35,37.51,1.16,0.3935,28619.7,171.8,B5306,0,0.11957,29,0,0,train
P05,HFP-3200,5,2025-07-25 23:29,N,PVAc_D3,Fichte,10.28,22.0,2.2,55.9,3,12.07,7017.3,8.22,6.84,6.855,48.0,83.26,0.9246,58.99,906.6,17.89,13312.8,61581.6,25.47,37.6,40.32,2.71,0.5636,28620.7,178.8,B7466,0,0.1547,28,0,0,train
P05,HFP-3200,6,2025-07-26 00:35,N,PVAc_D4,Fichte,12.36,18.0,2.109,52.9,3,9.7,6992.3,7.26,6.889,6.91,48.17,84.26,0.9168,56.41,888.5,17.7,11199.4,72781.0,23.74,33.75,35.33,1.58,0.6517,28621.5,177.3,B1542,0,0.18026,27,0,0,train
P05,HFP-3200,7,2025-07-26 01:42,N,PVAc_D3,Buche,9.93,30.0,2.019,62.5,3,13.46,7018.1,10.97,6.833,6.853,47.95,84.14,0.914,64.62,914.1,17.32,12156.0,84937.1,25.77,39.36,43.18,3.82,0.3901,28622.6,182.3,B9061,0,0.21229,26,0,0,train
P05,HFP-3200,8,2025-07-26 03:02,N,PVAc_D3,Fichte,7.8,25.0,1.981,58.0,3,13.76,6982.4,8.9,6.7,6.723,46.78,81.0,0.9262,54.14,942.7,17.21,12883.8,97820.8,24.98,36.1,37.97,1.87,0.5382,28623.5,178.2,B2062,0,0.24274,25,0,0,train
P05,HFP-3200,9,2025-07-26 04:18,N,PUR,Eiche,11.67,18.0,1.797,50.0,3,14.86,7019.4,6.61,6.894,6.949,48.39,84.33,0.9202,67.15,937.3,19.28,14499.0,112319.8,23.81,36.47,36.29,-0.18,0.7637,28624.4,163.9,B8650,0,0.27831,24,0,0,train
P05,HFP-3200,10,2025-07-26 05:20,N,PUR,Fichte,12.99,18.0,2.513,55.4,2,14.33,6988.1,6.44,7.01,7.039,48.98,84.76,0.9268,64.91,963.5,17.54,10785.0,123104.8,23.39,34.68,37.96,3.27,0.6326,28625.3,173.6,B5661,0,0.30623,23,0,0,train
P05,HFP-3200,11,2025-07-26 06:31,F,PUR,Eiche,11.86,18.0,1.913,52.5,2,14.33,6985.9,8.33,6.895,6.92,48.17,84.92,0.9097,59.7,930.9,15.33,7308.8,130413.6,24.57,34.74,38.27,3.53,0.6682,28626.2,172.6,B5828,0,0.32307,22,0,0,train
P05,HFP-3200,12,2025-07-26 07:38,F,PUR,Fichte,9.46,18.0,2.134,50.6,2,11.1,7015.4,7.88,6.811,6.833,47.78,84.0,0.9123,59.93,854.5,17.64,7811.3,138224.9,25.35,37.12,43.35,6.23,0.5714,28627.0,166.7,B1896,0,0.34156,21,0,0,train
P05,HFP-3200,13,2025-07-26 08:49,F,PVAc_D4,Esche,12.05,22.0,2.298,55.5,2,15.31,7000.8,11.44,6.946,6.972,48.63,86.07,0.9061,61.11,920.8,15.26,8311.4,146536.3,25.3,36.06,40.11,4.05,0.5572,28627.9,178.7,B5931,0,0.36364,20,0,0,train
P05,HFP-3200,14,2025-07-26 10:06,F,PVAc_D4,Esche,13.63,38.0,1.877,71.9,3,19.05,6987.8,9.03,7.018,7.055,49.04,86.53,0.9089,63.98,919.8,16.51,12431.1,158967.3,27.87,41.4,43.65,2.24,0.8415,28629.1,177.5,B2814,0,0.39526,19,0,0,train
P05,HFP-3200,15,2025-07-26 11:35,F,PUR,Buche,12.83,22.0,2.204,55.1,3,14.58,7015.0,11.87,6.986,7.01,49.01,85.62,0.918,63.26,927.4,19.27,14728.2,173695.6,29.09,42.6,48.78,6.18,0.6845,28630.1,180.7,B4431,0,0.43496,18,0,0,train
P05,HFP-3200,16,2025-07-26 12:47,F,PVAc_D4,Fichte,14.0,25.0,2.174,65.3,2,12.91,7008.2,8.13,7.002,7.024,49.07,85.92,0.916,61.85,924.1,16.78,9056.2,182751.8,29.92,42.94,49.71,6.77,0.6986,28631.2,174.5,B7889,0,0.45646,17,0,0,train
P05,HFP-3200,17,2025-07-26 14:12,S,PVAc_D3,Fichte,10.33,25.0,2.231,58.2,3,12.31,6989.3,10.84,6.825,6.846,47.7,84.53,0.905,65.99,939.2,15.08,11914.7,194666.4,29.62,41.51,46.34,4.83,1.0412,28632.1,191.7,B5927,0,0.48431,16,0,0,train
P05,HFP-3200,18,2025-07-26 15:22,S,PVAc_D4,Buche,10.08,22.0,1.762,53.2,3,12.3,7002.7,9.21,6.773,6.809,47.43,82.54,0.9216,66.21,934.3,19.56,15658.7,210325.1,30.05,44.14,49.73,5.59,0.8487,28633.0,187.8,B9882,0,0.52318,15,0,0,train
P05,HFP-3200,19,2025-07-26 16:31,S,PVAc_D3,Buche,12.02,38.0,2.045,71.4,3,16.03,7013.5,11.21,6.949,6.968,48.74,85.15,0.918,68.5,962.2,18.29,14540.6,224865.7,30.06,43.54,49.87,6.33,0.6742,28634.2,188.8,B2015,0,0.55747,14,0,0,train
P05,HFP-3200,20,2025-07-26 18:02,S,PVAc_D4,Esche,10.54,18.0,2.286,55.2,3,12.06,7016.5,7.56,6.828,6.86,47.91,84.14,0.9132,68.11,986.1,16.61,14975.4,239841.1,30.59,43.2,51.01,7.81,0.847,28635.1,174.4,B1869,0,0.59224,13,0,0,train
P05,HFP-3200,21,2025-07-26 19:12,S,PVAc_D4,Buche,8.37,30.0,2.838,65.7,2,13.68,6991.2,12.79,6.789,6.813,47.46,84.05,0.9056,68.08,982.5,19.35,12223.4,252064.4,27.47,41.09,44.02,2.93,0.8278,28636.2,173.0,B1270,0,0.62587,12,0,0,train
P05,HFP-3200,22,2025-07-26 20:34,S,PVAc_D4,Buche,10.48,22.0,2.236,56.2,3,10.48,7001.3,9.53,6.808,6.82,47.66,82.89,0.9222,67.79,977.7,20.85,18428.5,270493.0,28.94,44.18,51.4,7.22,0.9324,28637.2,181.4,B6218,0,0.67494,11,0,0,train
P05,HFP-3200,23,2025-07-26 21:45,S,PVAc_D3,Esche,10.21,22.0,2.309,55.2,2,13.82,7001.9,6.69,6.751,6.788,47.27,83.4,0.909,63.72,895.3,17.01,8273.8,278766.8,27.6,40.17,47.65,7.48,0.6451,28638.1,169.2,B9513,0,0.69515,10,0,0,train
P05,HFP-3200,24,2025-07-26 22:55,N,PUR,Fichte,9.0,22.0,2.509,66.1,3,16.48,7021.9,5.49,6.828,6.85,47.95,84.27,0.9125,67.96,920.4,16.23,12160.1,290926.9,25.57,37.77,45.51,7.74,0.8844,28639.2,180.5,B1864,0,0.72521,9,0,0,train
P05,HFP-3200,25,2025-07-27 00:18,N,PVAc_D4,Esche,10.93,18.0,2.557,55.3,2,12.26,7006.5,11.28,6.941,6.969,48.63,84.35,0.9246,58.4,922.1,17.66,9244.8,300171.6,26.25,38.37,50.35,11.98,0.7083,28640.1,174.3,B4592,0,0.74677,8,0,0,train
P05,HFP-3200,26,2025-07-27 01:24,N,PUR,Buche,12.26,25.0,1.982,61.3,2,13.12,7017.6,12.49,6.962,6.991,48.86,85.83,0.9129,65.13,922.5,17.29,9524.3,309695.9,23.83,38.15,45.9,7.76,0.8482,28641.1,171.8,B9648,0,0.77222,7,0,0,train
P05,HFP-3200,27,2025-07-27 02:38,N,PVAc_D4,Esche,12.0,25.0,2.503,61.4,2,13.48,6974.0,15.35,6.9,6.921,48.12,84.35,0.9149,59.71,1017.2,17.38,10172.5,319868.4,24.2,38.83,48.3,9.47,0.7338,28642.1,180.5,B6846,0,0.79514,6,0,0,train
P05,HFP-3200,28,2025-07-27 03:53,N,PUR,Buche,8.94,18.0,2.199,57.0,2,14.28,7010.2,12.83,6.778,6.804,47.52,83.95,0.9078,61.96,985.5,19.43,12383.6,332252.0,23.59,36.19,46.69,10.5,0.6129,28643.1,171.4,B4995,0,0.83334,5,0,0,train
P05,HFP-3200,29,2025-07-27 04:59,N,PUR,Eiche,11.1,25.0,2.227,59.1,3,17.68,7002.4,13.34,6.839,6.872,47.89,84.77,0.906,70.78,993.8,18.85,15273.2,347525.2,24.26,35.88,50.78,14.91,0.8222,28644.1,180.2,B1074,0,0.87214,4,1,0,train
P05,HFP-3200,30,2025-07-27 06:12,F,PUR,Esche,8.9,25.0,2.566,61.7,2,15.03,7021.1,14.24,6.738,6.765,47.31,82.84,0.9159,69.76,1054.0,15.13,9512.0,357037.3,25.47,37.29,47.39,10.1,1.0346,28645.1,178.3,B5985,0,0.897,3,1,0,train
P05,HFP-3200,31,2025-07-27 07:28,F,PUR,Esche,10.99,25.0,2.133,56.4,2,13.79,7031.3,8.6,6.844,6.873,48.12,84.58,0.9125,65.23,949.4,21.65,12816.9,369854.1,25.03,38.01,49.74,11.73,0.756,28646.0,192.9,B2071,0,0.93047,2,1,0,train
P05,HFP-3200,32,2025-07-27 08:38,F,PUR,Fichte,9.14,30.0,2.146,66.9,3,16.39,7005.3,11.7,6.762,6.797,47.37,83.45,0.9104,73.86,1002.7,16.54,14724.3,384578.4,26.69,38.47,54.76,16.29,0.8564,28647.2,174.4,B1279,0,0.96906,1,1,0,train
P05,HFP-3200,33,2025-07-27 09:56,F,PVAc_D3,Eiche,10.75,30.0,2.568,62.3,3,12.13,7018.9,10.79,6.868,6.907,48.21,85.62,0.903,72.73,1073.4,16.66,14826.2,399404.6,26.69,38.54,53.07,14.53,0.7113,28648.2,161.1,B2736,1,1.0,0,1,0,train
P06,HFP-2400,1,2025-10-31 13:00,F,PVAc_D4,Buche,10.19,22.0,2.768,58.4,2,13.16,7013.1,7.21,6.87,6.9,48.18,83.93,0.9206,36.84,721.2,20.88,6637.6,6637.6,19.91,31.37,34.7,3.34,0.7833,8335.8,169.5,B5980,0,0.0172,49,0,0,train
P06,HFP-2400,2,2025-10-31 14:18,S,PVAc_D4,Buche,10.57,25.0,2.6,61.4,2,14.99,6985.2,9.8,6.894,6.9,48.16,84.14,0.9179,44.91,645.4,16.67,4557.9,11195.5,19.65,30.39,32.08,1.69,0.5723,8336.8,175.9,B7802,0,0.02797,48,0,0,train
P06,HFP-2400,3,2025-10-31 15:35,S,PUR,Fichte,8.89,18.0,2.535,54.5,3,13.72,7006.1,10.67,6.83,6.878,47.85,82.45,0.9308,41.73,754.0,16.46,8048.0,19243.5,20.49,30.56,33.38,2.82,0.62,8337.7,184.9,B2302,0,0.0484,47,0,0,train
P06,HFP-2400,4,2025-10-31 16:46,S,PVAc_D3,Eiche,10.84,38.0,1.811,70.0,3,15.14,7016.9,8.8,6.901,6.93,48.42,84.23,0.922,47.24,717.1,20.19,8789.5,28033.0,20.33,32.23,37.39,5.16,0.4698,8338.9,170.8,B2727,0,0.07228,46,0,0,train
P06,HFP-2400,5,2025-10-31 18:08,S,PVAc_D4,Eiche,11.46,30.0,2.417,65.7,3,15.8,6989.4,10.84,6.963,6.98,48.67,83.81,0.9313,44.17,651.6,18.54,7561.3,35594.3,19.76,29.95,35.57,5.62,0.8423,8340.0,175.3,B3206,0,0.09088,45,0,0,train
P06,HFP-2400,6,2025-10-31 19:26,S,PUR,Esche,10.54,18.0,2.509,55.3,2,13.41,6988.8,8.76,6.873,6.896,48.03,83.74,0.9199,42.76,766.5,19.69,6802.0,42396.3,19.11,29.71,37.38,7.67,0.6782,8340.9,173.8,B8935,0,0.10928,44,0,0,train
P06,HFP-2400,7,2025-10-31 20:30,S,PVAc_D4,Esche,10.44,25.0,1.89,54.6,2,10.55,7033.3,10.46,6.86,6.888,48.25,84.42,0.9165,43.69,735.9,18.55,6251.2,48647.4,18.23,28.22,38.16,9.95,0.7254,8341.8,182.6,B3077,0,0.12491,43,0,0,train
P06,HFP-2400,8,2025-10-31 21:35,S,PVAc_D3,Buche,12.08,30.0,2.233,64.4,2,13.82,7000.3,12.09,6.992,7.019,48.95,85.78,0.9151,47.56,705.8,15.36,4884.2,53531.6,16.48,27.8,33.35,5.55,0.6625,8342.9,178.1,B2407,0,0.13589,42,0,0,train
P06,HFP-2400,9,2025-10-31 22:47,N,PVAc_D4,Fichte,10.94,22.0,2.783,49.1,2,11.45,7019.3,11.71,6.894,6.917,48.39,84.3,0.9206,48.26,765.1,19.19,6601.7,60133.4,17.24,27.24,36.44,9.2,0.7898,8343.7,178.6,B8943,0,0.15104,41,0,0,train
